NCERT,12,VG,VC,8,Addition of vectors.
NCERT,12,VG,VC,9,Multiplication of a vector by a scalar.
NCERT,12,VG,VC,10,Position vector of a point dividing a line segment in a given ratio.
NCERT,12,VG,VC,11,Scalar (dot) product of vectors.
NCERT,12,VG,VC,12,Projection of a vector on a line.
NCERT,12,VG,VC,13,"Vector (cross) product of vectors, scalar triple product."
NCERT,12,VG,TG,1,Direction cosines/ratios of a line joining two points.
NCERT,12,VG,TG,2,"Cartesian and vector equation of a line, coplanar and skew lines."
NCERT,12,VG,TG,3,Shortest distance between two lines.
NCERT,12,VG,TG,4,Cartesian and vector equation of a plane.
NCERT,12,VG,TG,5,"Angle between (i) two lines, (ii) two planes, (iii) a line and a plane."
NCERT,12,VG,TG,6,Distance of a point from a plane.
NCERT,12,LP,LP,1,Introduction to Linear Programming.
NCERT,12,LP,LP,2,"Related terminology such as constraints, objective function, optimization."
NCERT,12,LP,LP,3,Different types of linear programming (L.P.) problems.
NCERT,12,LP,LP,4,Mathematical formulation of L.P. problems.
NCERT,12,LP,LP,5,Graphical method of solution for problems in two variables.
NCERT,12,LP,LP,6,Feasible and infeasible regions.
NCERT,12,LP,LP,7,Feasible and infeasible solutions.
NCERT,12,LP,LP,8,Optimal feasible solutions (up to three non-trivial constrains).
NCERT,12,PB,PB,1,Multiplications theorem on probability.
NCERT,12,PB,PB,2,Conditional probability.
NCERT,12,PB,PB,3,Independent events.
NCERT,12,PB,PB,4,Total probability.
NCERT,12,PB,PB,5,Baye’s theorem.
NCERT,12,PB,PB,6,Random variable and its probability distribution.
NCERT,12,PB,PB,7,Mean and variance of haphazard variable.
NCERT,12,PB,PB,8,Repeated independent (Bernoulli) trials and Binomial distribution.
